"id","external_author_id","author","content","translation","is_translated","region","language","publish_date","harvested_date","following","followers","updates","post_type","account_type","new_june_2018","retweet","account_category"
"2700822","1679279490","AmelieBaldwin","Obama's finally able to admit his hatred and racism for Israel &amp; the good Jewish people without fear of an election? https://t.co/4hfsvRnb1u",,"0","United States","English","2016-12-25 14:16:00","2016-12-25 14:16:00","2353","2672","23117","RETWEET","Right","0","1","RightTroll"
"2700823","1679279490","AmelieBaldwin","GOD❤TRUMP❤USA �IslamSatanCancer GrewBy SatanObama&amp;Israel Democrats Parliment&amp;SupremeCourt &amp;Army��IslamSatanObama hisCancer Destroy World� https://t.co/3hE0AVPraf",,"0","United States","English","2016-12-25 15:19:00","2016-12-25 15:19:00","2353","2670","23121","RETWEET","Right","0","1","RightTroll"
"2700845","1679279490","AmelieBaldwin","UN is 67% Muslim; They will never give Israel a YES vote. US should not fund them; Move UN to Middle East https://t.co/UPnkgG2Qoo",,"0","United States","English","2016-12-25 01:45:00","2016-12-25 01:45:00","2353","2673","23066","RETWEET","Right","0","1","RightTroll"
"2700864","1679279490","AmelieBaldwin","Sykes Picot  Everyone BUT so called Palestinians signed  So endless war Why It's what they want War &amp; death to Israel https://t.co/wy8T8pPpPj",,"0","United States","English","2016-12-25 03:48:00","2016-12-25 03:48:00","2353","2673","23074","RETWEET","Right","0","1","RightTroll"
"2700866","1679279490","AmelieBaldwin","Cruz: We won't give money to the U.N. until Israel decision reversed https://t.co/OREuIPiRbL https://t.co/yCA2gcasc4",,"0","United States","English","2016-12-25 03:48:00","2016-12-25 03:48:00","2353","2673","23072","RETWEET","Right","0","1","RightTroll"
"2700871","1679279490","AmelieBaldwin","Israel to re-assess U.N. ties after settlement resolution, says Netanyahu https://t.co/i1w36Y9Yny via @YahooCanada Fools fund their enemies",,"0","United States","English","2016-12-25 04:51:00","2016-12-25 04:51:00","2353","2673","23075","RETWEET","Right","0","1","RightTroll"
"2700872","1679279490","AmelieBaldwin","Obama's actions toward Israel are ""shameful"". At least he is enjoying his time in Hawaii. #ObamaLegacy #traitor https://t.co/ezGjwwQwF6",,"0","United States","English","2016-12-25 05:54:00","2016-12-25 05:54:00","2353","2672","23080","RETWEET","Right","0","1","RightTroll"
"2700899","1679279490","AmelieBaldwin","Obama's Legacy: Condems Israel, the only democracy in the Middle East and awards terrorist state Iran with $1.8 Billion and path to nukes.",,"0","United States","English","2016-12-26 12:10:00","2016-12-26 12:10:00","2353","2672","23230","RETWEET","Right","0","1","RightTroll"
"2700907","1679279490","AmelieBaldwin","Ted Cruz: ‘No $ for UN’ Until Anti-Israel Resolution Reversed #TCOT #WakeUpAmerica https://t.co/0OBRF70GEa",,"0","United States","English","2016-12-26 13:14:00","2016-12-26 13:14:00","2354","2673","23240","RETWEET","Right","0","1","RightTroll"
"2700910","1679279490","AmelieBaldwin","Samantha Power Watched Half a Million Arabs Die — Then Slammed Israel #TCOT #WakeUpAmerica https://t.co/Z1SI7NkRJw",,"0","United States","English","2016-12-26 13:14:00","2016-12-26 13:14:00","2354","2673","23238","RETWEET","Right","0","1","RightTroll"
"2700928","1679279490","AmelieBaldwin","OBAMA'S PETTY #ISRAEL VENDETTA Opens the Door for #Trump to Defund the #UN   https://t.co/YOpAcFa4uI",,"0","United States","English","2016-12-26 17:26:00","2016-12-26 17:26:00","2354","2676","23257","RETWEET","Right","0","1","RightTroll"
"2700935","1679279490","AmelieBaldwin","'@Deplorabl_Jack @mikezzz111 @davidmweissman @baalter @RedRising11 @michaelharrisdr obama doesn't represent me, or those who #StandWithIsrael'",,"0","United States","English","2016-12-26 19:32:00","2016-12-26 19:32:00","2354","2676","23266","RETWEET","Right","0","1","RightTroll"
"2700943","1679279490","AmelieBaldwin","Ted Cruz: No US funding for UN until Israel vote 'reversed' https://t.co/KBl7ooOfCl via @DCExaminer",,"0","United States","English","2016-12-26 01:45:00","2016-12-26 01:45:00","2353","2667","23171","RETWEET","Right","0","1","RightTroll"
"2700967","1679279490","AmelieBaldwin","Attention @UN Your sick, demented and evil hatred &amp; targeting of #Israel has been in effect far too long. Your reign of terror is soon over",,"0","United States","English","2016-12-26 22:44:00","2016-12-26 22:44:00","2354","2679","23286","RETWEET","Right","0","1","RightTroll"
"2700977","1679279490","AmelieBaldwin","Israel Says They Have Proof It Was Obama Who Drove The UN Attack On The Jewish State! https://t.co/0lZ46ry1F8 via @gatewaypundit",,"0","United States","English","2016-12-26 22:51:00","2016-12-26 22:51:00","2354","2679","23294","RETWEET","Right","0","1","RightTroll"
"2700982","1679279490","AmelieBaldwin","Wall of Shame - BREAKING: Israel Suspends Working Ties With 12 Loser Nations That Voted For UN Resolution  #MAGA  https://t.co/UfCa0dWSIk",,"0","United States","English","2016-12-26 23:54:00","2016-12-26 23:54:00","2354","2679","23307","RETWEET","Right","0","1","RightTroll"
"2700988","1679279490","AmelieBaldwin","Israeli's are Sabra! https://t.co/czwzg68dMV",,"0","United States","English","2016-12-26 05:56:00","2016-12-26 05:56:00","2353","2667","23194","RETWEET","Right","0","1","RightTroll"
"2700999","1679279490","AmelieBaldwin","scapelliti: RT amiraminiMD: Netanyahu: ""friends don't take friends to the Security Council""  Friends also don't violate international law w…",,"0","United States","English","2016-12-26 07:59:00","2016-12-26 07:59:00","2353","2670","23205","RETWEET","Right","0","1","RightTroll"
"2701013","1679279490","AmelieBaldwin","Israel just suspended 'working ties' with UK &amp; 11 others who voted to condemn their illegal settlements in Palestine. Quite petulant.",,"0","United States","English","2016-12-27 00:58:00","2016-12-27 00:58:00","2354","2678","23313","RETWEET","Right","0","1","RightTroll"
"2701024","1679279490","AmelieBaldwin","#JewsChooseTrump Trump commits America to ""ensuring Israel maintains a qualitative military edge over all adversaries""",,"0","United States","English","2016-12-27 11:20:00","2016-12-27 11:20:00","2354","2686","23369","RETWEET","Right","0","1","RightTroll"
"2701093","1679279490","AmelieBaldwin","12/27/16 #Israel’s Netanyahu Faces Criminal Fraud, Bribery Investigation https://t.co/i1IfooSGuJ",,"0","United States","English","2016-12-27 21:46:00","2016-12-27 21:46:00","2353","2685","23434","RETWEET","Right","0","1","RightTroll"
"2701139","1679279490","AmelieBaldwin","Israel curbs its working ties with nations who voted for the UN resolution on West Bank settlements https://t.co/CwpDckoKKm https://t.co/sknwSb0hjz",,"0","United States","English","2016-12-27 09:15:00","2016-12-27 09:15:00","2354","2683","23356","RETWEET","Right","0","1","RightTroll"
"2701164","1679279490","AmelieBaldwin","..:: PRAY for PM Netanyahu &amp; Israel :: (Psalms 122:6,7) ::.. http://t.co/GwbYifooIH",,"0","United States","English","2016-12-28 10:31:00","2016-12-28 10:31:00","2353","2687","23518","RETWEET","Right","0","1","RightTroll"
"2701196","1679279490","AmelieBaldwin","Ted Cruz takes a stand: Defund the United Nations over their anti-Israel resolution https://t.co/qMGjoa1sTR @MariviGarces @LivNow @EricTrump",,"0","United States","English","2016-12-28 12:15:00","2016-12-28 12:15:00","2353","2684","23558","RETWEET","Right","0","1","RightTroll"
"2701221","1679279490","AmelieBaldwin","Shorter John Kerry: It's Israel's fault that we abandoned them.",,"0","United States","English","2016-12-28 17:27:00","2016-12-28 17:27:00","2353","2688","23589","RETWEET","Right","0","1","RightTroll"
"2701233","1679279490","AmelieBaldwin","Don't be this person. This is ahistorical &amp; retarded on multiple levels. Israel isn't the US's best ally. They're just a burden we carry. https://t.co/fkRWtADMRq",,"0","United States","English","2016-12-28 18:29:00","2016-12-28 18:30:00","2353","2688","23601","RETWEET","Right","0","1","RightTroll"
"2701243","1679279490","AmelieBaldwin","Remember when Pres Obama said he had Israel's back? Israel, and many other nations, know how meaningless the President's words are.",,"0","United States","English","2016-12-28 01:54:00","2016-12-28 01:54:00","2352","2687","23456","RETWEET","Right","0","1","RightTroll"
"2701287","1679279490","AmelieBaldwin",".@drom_techmarine 'and blocks me. sry rash. lol'  If I wanted to bock anyone, Jewish rabbis + Israeli embassies would be 1st  @RingoBrodgar",,"0","United States","English","2016-12-28 07:06:00","2016-12-28 07:06:00","2352","2685","23494","RETWEET","Right","0","1","RightTroll"
"2701291","1679279490","AmelieBaldwin","Thank you @realDonaldTrump for standing with #Israel when @POTUS turned his back! #IStandWithIsrael @netanyahu @IDFSpokesperson @FIDF #MAGA https://t.co/qZPQDDZoMG",,"0","United States","English","2016-12-28 08:07:00","2016-12-28 08:07:00","2352","2687","23496","RETWEET","Right","0","1","RightTroll"
"2701320","1679279490","AmelieBaldwin","Hey @JohnKerry, What else did Iran tell you to do to #Israel? You sure know what's best for a country you hate. #PALESTINE won't negotiate!",,"0","United States","English","2016-12-29 14:08:00","2016-12-29 14:08:00","2353","2691","23679","RETWEET","Right","0","1","RightTroll"
"2701327","1679279490","AmelieBaldwin","Trump Could Be Israel’s Worst Nightmare https://t.co/BSaGKTnImG",,"0","United States","English","2016-12-29 17:16:00","2016-12-29 17:16:00","2353","2694","23690","RETWEET","Right","0","1","RightTroll"
"2701332","1679279490","AmelieBaldwin","Why John Kerry thinks Israel is the real oppressive Middle Eastern theocracy https://t.co/5FzpC3NJIb",,"0","United States","English","2016-12-29 17:16:00","2016-12-29 17:17:00","2353","2694","23694","RETWEET","Right","0","1","RightTroll"
"2701339","1679279490","AmelieBaldwin","JFK was another 'liberal democrat' from Massachusetts. At least he knew what was right! #JohnKerry #IStandWithIsrael #PJNET https://t.co/tbRArXvlMS",,"0","United States","English","2016-12-29 17:17:00","2016-12-29 17:17:00","2353","2694","23697","RETWEET","Right","0","1","RightTroll"
"2701344","1679279490","AmelieBaldwin","John Kerry is proving to Israel and the western world that electing Trump was the right move for freedom all over the world.",,"0","United States","English","2016-12-29 18:19:00","2016-12-29 18:19:00","2353","2695","23701","RETWEET","Right","0","1","RightTroll"
"2701351","1679279490","AmelieBaldwin","Israeli Prime Minister Netanyahu responds to Trump's tweet regarding US Israel relations. #MakeAmericaGreatAgain https://t.co/YochLlrQGh",,"0","United States","English","2016-12-29 01:47:00","2016-12-29 01:47:00","2353","2690","23624","RETWEET","Right","0","1","RightTroll"
"2701354","1679279490","AmelieBaldwin","America Stands with Israel https://t.co/3oNGxCwDmT",,"0","United States","English","2016-12-29 01:47:00","2016-12-29 01:47:00","2353","2690","23627","RETWEET","Right","0","1","RightTroll"
"2701363","1679279490","AmelieBaldwin","#ICYMI: The #TedNado took aim at @JohnKerry after his speech scolding #Israel today &amp; there ain’t no #JamesTaylor... https://t.co/mViLZEcA2S https://t.co/zM2MaOt5tT",,"0","United States","English","2016-12-29 20:23:00","2016-12-29 20:23:00","2353","2695","23714","RETWEET","Right","0","1","RightTroll"
"2701372","1679279490","AmelieBaldwin","Assad killing kids couldn't compel Obama into action, but some Israeli condos &amp; his party being embarrassed really lit a fire under his ass",,"0","United States","English","2016-12-29 22:26:00","2016-12-29 22:26:00","2353","2696","23725","RETWEET","Right","0","1","RightTroll"
"2701384","1679279490","AmelieBaldwin","Obama Despises Israel Because He Despises the West https://t.co/RKzoKyJSIJ via @NRO",,"0","United States","English","2016-12-29 03:50:00","2016-12-29 03:50:00","2353","2691","23634","RETWEET","Right","0","1","RightTroll"
"2701390","1679279490","AmelieBaldwin","To every Jew &amp; Pro-Israel US Citizen ����  Next time you vote, remember how #Israel is treated with Democrats in power.  Israel-Palestine https://t.co/8215Ig0fPX",,"0","United States","English","2016-12-29 05:52:00","2016-12-29 05:52:00","2353","2691","23643","RETWEET","Right","0","1","RightTroll"
"2701398","1679279490","AmelieBaldwin","'@martucci_peter @doug69 Obama will destroy more in his last 30 days than he constructed in his 8 years as POTUS!! #IStandWithIsrael'",,"0","United States","English","2016-12-29 06:53:00","2016-12-29 06:53:00","2353","2690","23647","RETWEET","Right","0","1","RightTroll"
"2701409","1679279490","AmelieBaldwin","Because real men of the world like @Netanyahu &amp; Putin thwarted his ME plans, humiliated @POTUS is hurling all he can at them on the way out.",,"0","United States","English","2016-12-29 09:59:00","2016-12-29 09:59:00","2353","2691","23665","RETWEET","Right","0","1","RightTroll"
"2701503","1679279490","AmelieBaldwin","Can the biased hypocrisy against #Israel get any more obvious?? #UnitedNations   #IsraelUnderAttack 24/7�� #RedNationRising ��� #tcot #ccot https://t.co/Pn5z92KcWK",,"0","United States","English","2016-12-03 22:27:00","2016-12-03 22:27:00","2366","2601","20373","RETWEET","Right","0","1","RightTroll"
"2701619","1679279490","AmelieBaldwin","Israelis need to hear the hard truth from a friend. It's tough but necessary. If peace is your goal, then act like it.  If not, admit it.",,"0","United States","English","2016-12-30 14:56:00","2016-12-30 14:56:00","2353","2689","23803","RETWEET","Right","0","1","RightTroll"
"2701657","1679279490","AmelieBaldwin","LOVE this Man of Steel @Netanyahu   #IStandWithIsrael #PJNET https://t.co/RGK6GNfNdw",,"0","United States","English","2016-12-30 04:34:00","2016-12-30 04:35:00","2353","2694","23751","RETWEET","Right","0","1","RightTroll"
"2701658","1679279490","AmelieBaldwin","The more I see @netanyahu stand strong against the crushing force of Muslim hate and liberal politics, the more respect I have for this man. https://t.co/a6xFsOPTYx",,"0","United States","English","2016-12-30 04:34:00","2016-12-30 04:34:00","2353","2694","23752","RETWEET","Right","0","1","RightTroll"
"2701659","1679279490","AmelieBaldwin","Obama: Anti-American, Anti-Christian, Anti-White, Anti-Jew,  Anti-Israel....Pro Far Left/Radical Islam Alliance to Bring Down The West #tcot https://t.co/HzgXV9cwwI",,"0","United States","English","2016-12-30 04:34:00","2016-12-30 04:34:00","2353","2694","23755","RETWEET","Right","0","1","RightTroll"
"2701660","1679279490","AmelieBaldwin",".@netanyahu's response to John Kerry's speech yesterday. #RaisedRight https://t.co/6yjnLuvf1R",,"0","United States","English","2016-12-30 04:34:00","2016-12-30 04:34:00","2353","2694","23753","RETWEET","Right","0","1","RightTroll"
"2701682","1679279490","AmelieBaldwin","'@EntheosShines This Is Not Hamas/Hezbollah -These Are Left-Wing Progressives Burning Israeli Flags Outside #DNCinPHL https://t.co/xq5gtGesFD'",,"0","United States","English","2016-12-30 09:47:00","2016-12-30 09:47:00","2353","2690","23772","RETWEET","Right","0","1","RightTroll"
"2701702","1679279490","AmelieBaldwin","Britain's Little Lies: Kicking Israel in the back https://t.co/xaaXjHJ8LA",,"0","United States","English","2016-12-31 12:41:00","2016-12-31 12:41:00","2354","2691","23891","RETWEET","Right","0","1","RightTroll"
"2701760","1679279490","AmelieBaldwin","Mission Accomplished #Obama   #Terrorist Hamas Is THRILLED With  The Anti #Israel #UN Resolution  #StandWithIsrael  https://t.co/PgsgGuQEte https://t.co/IZtE2W9N4v",,"0","United States","English","2016-12-31 03:22:00","2016-12-31 03:22:00","2353","2687","23844","RETWEET","Right","0","1","RightTroll"
"2702467","1679279490","AmelieBaldwin","I like the statues of Bibi that my dog makes in the mornings better. #tytlive https://t.co/ow84pEUeLw",,"0","United States","English","2016-12-08 01:37:00","2016-12-08 01:37:00","2365","2597","20865","RETWEET","Right","0","1","RightTroll"
"2702471","1679279490","AmelieBaldwin","�America must REPENT and turn back to the God of #Israel or her judgement is near!I saw her end!#Abortion is murder! https://t.co/5c6Q0Jtfze https://t.co/CXbze4fgt9",,"0","United States","English","2016-12-08 20:51:00","2016-12-08 20:51:00","2364","2597","20958","RETWEET","Right","0","1","RightTroll"
"2702515","1679279490","AmelieBaldwin","In rare admission, #Israel takes responsibility for attacks in #Syria https://t.co/Ts3BQxxrEY https://t.co/rd2YuqUcLa",,"0","United States","English","2016-12-08 06:50:00","2016-12-08 06:50:00","2365","2600","20892","RETWEET","Right","0","1","RightTroll"
"2702530","1679279490","AmelieBaldwin","Israeli Knesset gives initial approval to bill that would legalize 4,000 homes in the settlement outposts. https://t.co/ltR0TGTzhc https://t.co/SF76dPuDN5",,"0","United States","English","2016-12-08 09:10:00","2016-12-08 09:10:00","2365","2600","20905","RETWEET","Right","0","1","RightTroll"
"2702578","1679279490","AmelieBaldwin","The average Israeli enjoys a much higher standard of living than average American.  Ask DJT why the US  subsidises Israel @realDonaldTrump https://t.co/tbeaQHUtgq",,"0","United States","English","2016-12-09 16:39:00","2016-12-09 16:39:00","2362","2598","21067","RETWEET","Right","0","1","RightTroll"
"2702601","1679279490","AmelieBaldwin","#KeithEllison - #DemExit #Israel ... by the way: where are the ""NeverTrumpers"" who jump on any hint of Anti-Semitism within ""alt-right""?",,"0","United States","English","2016-12-09 18:47:00","2016-12-09 18:47:00","2362","2595","21095","RETWEET","Right","0","1","RightTroll"
"2702709","1679279490","AmelieBaldwin","Israeli singer Achinoam Nini : Trump Hitler and compares him to Benjamin Netanyahu - Not Just News - Jerusalem Post https://t.co/knz4VRohsJ",,"0","United States","English","2017-02-01 13:30:00","2017-02-01 13:39:00","2334","2729","27484","RETWEET","Right","0","1","RightTroll"
"2702793","1679279490","AmelieBaldwin","Jews from Israel are banned from Muslim countries....where is the outrage and protest #TheResistance ?  #MAGA #SCOTUS #Trump https://t.co/9KHW6eNj43",,"0","United States","English","2017-02-01 07:16:00","2017-02-01 07:17:00","2334","2729","27441","RETWEET","Right","0","1","RightTroll"
"2702913","1679279490","AmelieBaldwin","Watch this 8 year old Israeli boy Yoav Levanon  plays Haydn Concert ... https://t.co/9AjYmcpkna https://t.co/7Kzr7fbnsx",,"0","United States","English","2017-02-10 05:50:00","2017-02-10 05:50:00","2333","2734","28570","RETWEET","Right","0","1","RightTroll"
"2702927","1679279490","AmelieBaldwin","Violence erupts as Israeli settlers are evicted from illegal outpost by @ReutersWorld #P4SED  https://t.co/fo1k5b4ExY",,"0","United States","English","2017-02-10 06:53:00","2017-02-10 06:53:00","2333","2735","28576","RETWEET","Right","0","1","RightTroll"
"2703062","1679279490","AmelieBaldwin","'@dourespectwood Israel wants artists such as @radiohead to perform there as it gives their apartheid rogue state a veneer of normalcy.'",,"0","United States","English","2017-02-12 16:19:00","2017-02-12 16:19:00","2333","2732","28836","RETWEET","Right","0","1","RightTroll"
"2703141","1679279490","AmelieBaldwin","#Christians: #Israel Deported Them. Then #ISIS Cut Off Their Heads. https://t.co/KsBCKHPxQB #JSIL #tcot #ccot #pjnet",,"0","United States","English","2016-02-13 11:26:00","2016-02-13 11:26:00","1688","1351","2290",,"Right","0","0","RightTroll"
"2703392","1679279490","AmelieBaldwin","Incorrect. Unless you mean ""acknowledgement of the necessary destruction of Israel (and all Jews)."" https://t.co/cTfroehUN8",,"0","United States","English","2017-02-15 18:05:00","2017-02-15 18:05:00","2329","2745","29165","RETWEET","Right","0","1","RightTroll"
"2703395","1679279490","AmelieBaldwin","#PresidentTrump - #Israel #Netanyahu President Trump / PM Netanyahu Joint Press Conference: https://t.co/86ZNHM9H2L \| #tcot #PJNET",,"0","United States","English","2017-02-15 19:07:00","2017-02-15 19:07:00","2329","2743","29172","RETWEET","Right","0","1","RightTroll"
"2703452","1679279490","AmelieBaldwin","New @JerusalemCenter study: Not one iota of moderation by #Iran in hostile intentions to #Israel since nuclear deal https://t.co/ufOfmVXH3d",,"0","United States","English","2017-02-16 12:39:00","2017-02-16 12:40:00","2326","2739","29274","RETWEET","Right","0","1","RightTroll"
"2703477","1679279490","AmelieBaldwin","MT @JAmy208: Let's do this. #IStandWithAmerica #USMilitary #IDF https://t.co/kKUlB2WHJn #IStandWithIsrael #PJNET",,"0","United States","English","2017-02-16 16:52:00","2017-02-16 16:53:00","2325","2737","29302","RETWEET","Right","0","1","RightTroll"
"2703546","1679279490","AmelieBaldwin","Donald Trump calls peace between Israel and Palestine the ""ultimate deal"". It may also be the ultimate fantasy https://t.co/UthbBma99L https://t.co/n2SdbHoHTX",,"0","United States","English","2017-02-16 05:29:00","2017-02-16 05:30:00","2328","2740","29227","RETWEET","Right","0","1","RightTroll"
"2703570","1679279490","AmelieBaldwin","""trump is right on #israel Palestinians have to earn statehood, u can't say u want to wipe them out"" @AlanDersh @MorningsMaria @FoxBusiness",,"0","United States","English","2017-02-17 14:24:00","2017-02-17 14:24:00","2324","2741","29391","RETWEET","Right","0","1","RightTroll"
"2703924","1679279490","AmelieBaldwin","I said from the beginning, the #IranDeal is a sham, a danger to the US, Israel &amp; our Arab allies. The sooner we get rid of it the better.",,"0","United States","English","2017-02-02 22:50:00","2017-02-02 22:50:00","2335","2728","27670","RETWEET","Right","0","1","RightTroll"
"2703948","1679279490","AmelieBaldwin","Engineering student rejected by Canadian school for being Israeli https://t.co/TbL8SpVgGC via @pamelageller",,"0","United States","English","2017-02-02 04:07:00","2017-02-02 04:07:00","2335","2730","27574","RETWEET","Right","0","1","RightTroll"
"2704033","1679279490","AmelieBaldwin","My favorite @netanyahu quote!  #StandWithIsrael #Speech http://t.co/XhTvB1OLh8",,"0","United States","English","2017-02-20 19:22:00","2017-02-20 19:22:00","2325","2739","29789","RETWEET","Right","0","1","RightTroll"
"2704050","1679279490","AmelieBaldwin","..:: PRAY for PM Netanyahu &amp; Israel :: (Psalms 122:6,7) ::.. http://t.co/GwbYifooIH",,"0","United States","English","2017-02-20 19:23:00","2017-02-20 19:23:00","2325","2739","29799","RETWEET","Right","0","1","RightTroll"
"2704254","1679279490","AmelieBaldwin","Slowly but surely, people are beginning to understand what #Israel told them about the full burden of Islamic Terrorism  #DrainTheSwamp https://t.co/8KCO5YitYK",,"0","United States","English","2017-02-21 09:01:00","2017-02-21 09:01:00","2324","2737","29908","RETWEET","Right","0","1","RightTroll"
"2704273","1679279490","AmelieBaldwin","Today, Jerusalem municipality and security personnel demolished a home in East Jerusalem. 7 people, including 5 minors, were made homeless. https://t.co/RLSWxR6bqN",,"0","United States","English","2017-02-22 10:38:00","2017-02-22 10:38:00","2322","2741","30036","RETWEET","Right","0","1","RightTroll"
"2704357","1679279490","AmelieBaldwin","""Breaking: Israeli warplane attacks Syrian Army in west Damascus"" https://t.co/nOfswV71T2 https://t.co/RbrYteBltI",,"0","United States","English","2017-02-22 05:29:00","2017-02-22 05:29:00","2322","2742","30013","RETWEET","Right","0","1","RightTroll"
"2704442","1679279490","AmelieBaldwin","Facing death chants and hate crimes, Sweden’s Jews live in a climate of fear https://t.co/VPLLX6KViT via @timesofisrael",,"0","United States","English","2017-02-23 21:38:00","2017-02-23 21:38:00","2322","2748","30211","RETWEET","Right","0","1","RightTroll"
"2704499","1679279490","AmelieBaldwin","Israeli reporter @ohadh1 checked how the Palestinian Authority creates the new generation of cannon fodder.  Watch.  https://t.co/sTUF6fftYV",,"0","United States","English","2017-02-23 09:15:00","2017-02-23 09:16:00","2321","2742","30137","RETWEET","Right","0","1","RightTroll"
"2704532","1679279490","AmelieBaldwin","After 8 Years Of #Jihad Enabling #Israel Hating #Obama  @VP Pence Affirms Strong Support For #Israel    Full Speech https://t.co/JQyLkYTMeI",,"0","United States","English","2017-02-24 15:10:00","2017-02-24 15:10:00","2321","2747","30297","RETWEET","Right","0","1","RightTroll"
"2704632","1679279490","AmelieBaldwin","'@llmk100_larry @AcidBrainWash @HarrellRyan1 @GeorgiaDirtRoad @rockynickydog Late Dad in UK forces (Para) &amp; was in Israel 1946-7. Tough sob.'",,"0","United States","English","2017-02-25 14:49:00","2017-02-25 14:50:00","2320","2745","30413","RETWEET","Right","0","1","RightTroll"
"2704656","1679279490","AmelieBaldwin","MT @coinabs: OVER 850,000 JEWS WERE EXPELLED FROM MUSLIM ARAB COUNTRIES. LOST EVERYTHING! https://t.co/ws5PauXWfd #IStandWithIsrael #PJNET",,"0","United States","English","2017-02-25 18:58:00","2017-02-25 18:58:00","2320","2747","30434","RETWEET","Right","0","1","RightTroll"
"2704670","1679279490","AmelieBaldwin","'@edipyuksel @inabster @meNabster In his book ( History of Semitic Languages ) the author Israel Wilfinson says Arab were mentioned 2200 BC'",,"0","United States","English","2017-02-25 22:04:00","2017-02-25 22:05:00","2320","2746","30443","RETWEET","Right","0","1","RightTroll"
"2704814","1679279490","AmelieBaldwin","Dear President   This little #jewish boy gives the most convincing reason yet to move the #AmericanEmbassy to Jerusalem, Israel ������ https://t.co/KDZxg8EdPw",,"0","United States","English","2017-02-26 07:16:00","2017-02-26 07:16:00","2320","2749","30491","RETWEET","Right","0","1","RightTroll"
"2704862","1679279490","AmelieBaldwin","'@ReiserWilliam @MiceeMouse @michaelmeans49 @CNN @netanyahu O is like all muslims, evil hates Israel &amp; non-muslims. We must filter CNN news'",,"0","United States","English","2017-02-27 18:48:00","2017-02-27 18:48:00","2318","2748","30656","RETWEET","Right","0","1","RightTroll"
"2704946","1679279490","AmelieBaldwin","https://t.co/Zlv9u6oUOu -@purplhaze42 @TanyaKasim @rico_hands @norwind @inabster @Saanieboy69 -Trump shows his hand on Israel-Palestine",,"0","United States","English","2017-02-28 10:58:00","2017-02-28 10:58:00","2317","2751","30746","RETWEET","Right","0","1","RightTroll"
"2705011","1679279490","AmelieBaldwin","'@ed_grimly @infowars I grew up with some chill Palestinian refugees, some went back to become full fledged terrorists in Israel'",,"0","United States","English","2017-02-28 22:33:00","2017-02-28 22:33:00","2316","2751","30803","RETWEET","Right","0","1","RightTroll"
"2705125","1679279490","AmelieBaldwin","God had Nehemiah govern Israel &amp; build a wall to protect the people. Notice similarities on how God has blessed America with President Trump",,"0","United States","English","2017-02-03 15:01:00","2017-02-03 15:02:00","2335","2730","27749","RETWEET","Right","0","1","RightTroll"
"2705420","1679279490","AmelieBaldwin","��Berkeley Students SUPPORT Man Waving ISIS Flag - Then ATTACK Same Guy When He Waves Israeli Flag https://t.co/FHa6xXrTI0",,"0","United States","English","2017-02-05 07:25:00","2017-02-05 07:25:00","2333","2730","27957","RETWEET","Right","0","1","RightTroll"
"2705516","1679279490","AmelieBaldwin","WHY ISRAEL MUST STAY IN EXISTENCE! https://t.co/xmkCq7M5FB",,"0","United States","English","2017-02-06 05:03:00","2017-02-06 05:04:00","2333","2727","28049","RETWEET","Right","0","1","RightTroll"
"2705652","1679279490","AmelieBaldwin","Today in London  Those heros Delivered a message to #Netanyahu  End the Occupation of #Palestine  #Freepalestine #EndGazaBlockade  #peace https://t.co/pLn2OdH4Ur",,"0","United States","English","2017-02-07 08:00:00","2017-02-07 08:00:00","2333","2727","28168","RETWEET","Right","0","1","RightTroll"
"2705658","1679279490","AmelieBaldwin","#JewsChooseTrump GOP Israel Platform: The US seeks to assist in the establishment of comprehensive and lasting peace in the Middle East.",,"0","United States","English","2017-02-07 09:03:00","2017-02-07 09:04:00","2333","2728","28175","RETWEET","Right","0","1","RightTroll"
"2705758","1679279490","AmelieBaldwin","My favorite @netanyahu quote!  #StandWithIsrael #Speech http://t.co/XhTvB1OLh8",,"0","United States","English","2017-02-08 04:24:00","2017-02-08 04:24:00","2333","2722","28262","RETWEET","Right","0","1","RightTroll"
"2705767","1679279490","AmelieBaldwin","..:: PRAY for PM Netanyahu &amp; Israel :: (Psalms 122:6,7) ::.. http://t.co/GwbYifooIH",,"0","United States","English","2017-02-08 04:25:00","2017-02-08 04:25:00","2333","2722","28271","RETWEET","Right","0","1","RightTroll"
"2706009","1679279490","AmelieBaldwin","VIDEO: Israel Must Be Stopped! - Do Your Politicians Have The Guts Of This Guy? - ZIONIST REPORT https://t.co/YEFbz8Bcqq",,"0","United States","English","2017-03-01 01:18:00","2017-03-01 01:19:00","2316","2752","30810","RETWEET","Right","0","1","RightTroll"
"2706483","1679279490","AmelieBaldwin","I'm not sure which is more humorous. #RichardGere thinking Israel gives a crap what he thinks or @ABC thinking this is newsworthy.",,"0","United States","English","2017-03-13 02:53:00","2017-03-13 02:53:00","2309","2746","32325","RETWEET","Right","0","1","RightTroll"
"2706553","1679279490","AmelieBaldwin","#Israeli Occupation confiscated  #Palestinian street vendors food in the vicinity of the Damascus Gate in Occupied #Jerusalem. https://t.co/bpqO2bUNhP",,"0","United States","English","2017-03-14 18:04:00","2017-03-14 18:04:00","2309","2739","32512","RETWEET","Right","0","1","RightTroll"
